id,file,topic-01,topic-02,topic-03,topic-04,topic-05,topic-06,topic-07,topic-08,topic-09,topic-10,topic-11,topic-12,topic-13,topic-14,topic-15,topic-16,topic-17,topic-18,topic-19,topic-20
0,file:/Users/csb5t/projects/mallet/barth/paragraphs/0.foreword.txt,0.02754364211336076,0.004728430561757099,0.001107954140283758,0.0013429274332761641,0.0012102325278101,0.0014856323879307166,9.630547384357236E-4,0.04322657665995942,0.0011993785993182312,6.407000994821294E-4,0.10090090136143301,0.022981369620018288,0.17385419076824965,0.32930023171193934,0.16664541237176997,0.0013805282873469028,0.1148708322796813,0.005139978345679581,0.001015225199603241,4.6280079266463464E-4
1,file:/Users/csb5t/projects/mallet/barth/paragraphs/0.in_place_of_a_foreword.txt,0.15851727702601726,0.057711906422893915,0.0018787731052218217,0.13272355463388527,0.0020522079765250083,0.05842477906227705,0.007844795386702961,0.1664758546924218,0.00203380282039526,0.013509904376981179,0.11519347728173134,0.007911174217258087,0.002855628174440696,0.09251917668399878,0.058960635433754315,0.08930520356120714,0.008436147592451954,0.014927662312807007,0.007933261556704771,7.847776823244409E-4
2,file:/Users/csb5t/projects/mallet/barth/paragraphs/0.preface.txt,0.04266132130385666,2.7253797118311255E-4,0.13243143746238295,0.08469335288158836,3.0963508920731243E-4,0.006003413357414446,2.4639524471107313E-4,0.00262443913723003,0.0021812974291743757,1.6392158357969025E-4,0.07455067515825209,0.012440265811332136,0.08196896350781337,0.1873448354124136,0.2760035208125651,0.004102083433861507,0.07906206811922495,0.0013150511302716197,0.011506378681273167,1.1840647266457744E-4
3,file:/Users/csb5t/projects/mallet/barth/paragraphs/0.the_foundation_of_the_christian_life.txt,0.07414634318840155,9.92501222357518E-4,0.3774748063327029,0.011359471478889332,0.0030532820493203152,0.008533422701180243,0.0034024269437022987,0.06455418577560164,7.960779393797458E-4,0.00706013198013811,0.037528653443060514,0.0024165323496443073,0.038885461613679395,0.173665915989817,0.1821816321319864,0.002221569833525285,0.003930448480796373,0.004654596611404783,6.0732823156848366E-6,0.0031364666520965006
4,file:/Users/csb5t/projects/mallet/barth/paragraphs/1.the_task_of_dogmatics.txt,4.749299350687571E-4,0.004768262087338186,0.007975597547695685,0.03947344698716511,0.0021362003547715463,0.1895566099149101,4.956653844270745E-5,5.279499754088079E-4,0.010054215045607969,2.2151303747486054E-4,0.0027421845047145353,0.003068180618765719,0.017620657360970224,0.11140570450853018,0.156201743718149,0.02231847336667184,0.329630995299684,0.09528742445881332,2.4078910978105682E-4,0.006245555630036349
5,file:/Users/csb5t/projects/mallet/barth/paragraphs/10.god_the_father.txt,0.0011695042466667563,9.66419100979086E-5,0.07288251737369224,4.541729871130503E-4,0.022044097876569874,0.4109044249806148,0.026342065727715695,0.026188305919519816,0.01506401729051427,5.81265607674592E-5,0.06232814760254386,0.010725735851268159,0.004805511444255959,0.11196273335156536,0.17430851008010811,0.024718250897539467,0.001448361627391103,0.034364782568738365,9.210479178182124E-5,4.198691153597909E-5
6,file:/Users/csb5t/projects/mallet/barth/paragraphs/11._god_the_son.txt,0.010887007842966855,0.0023749618780235554,0.0050860459075294075,0.02207469871402219,0.0010235222057944336,0.4037408593166211,0.026943386119944138,0.038103051705651314,0.007707996671330997,1.5799658346015736E-5,0.0222714385766521,0.010322830481680546,4.152809531870356E-5,0.09782255312167058,0.2093491243368198,0.04764024785473392,0.0156601917575706,0.07347824646738113,0.005445096624806922,1.141266313564923E-5
7,file:/Users/csb5t/projects/mallet/barth/paragraphs/12.god_the_holy_spirit_.txt,0.01510262730568968,2.957032247694318E-5,0.06450105504190475,0.018951278242150385,0.012541240088204467,0.44431684880322814,0.007043217472959377,0.024791599816845252,0.009998734575037018,4.245381376160122E-4,0.01866430482166679,0.001858207519953795,4.674761944207108E-5,0.11296480363448004,0.15319239432341533,0.048746955412888454,0.0018668015154117608,0.05149520794992124,2.818206295696033E-5,0.013435685333751547
8,file:/Users/csb5t/projects/mallet/barth/paragraphs/13.god's_freedom_for_man.txt,0.001607524810764798,9.623791019667008E-4,0.01815855754842131,0.012053736471344776,0.025826677484899044,0.23424579408813564,3.379847764561684E-4,0.05871152643449866,0.0011733405828037358,1.8117075919831036E-5,0.04604776921742987,0.0025143590331513895,7.727083529820046E-4,0.13640938607760913,0.30003067114817666,0.0215845423941475,0.01629980649216469,0.10994455234075896,0.010076371003227228,0.003224195565141859
9,file:/Users/csb5t/projects/mallet/barth/paragraphs/14.the_time_of_revelation.txt,0.01210546273114165,0.017836521009772514,0.013558185755246047,0.028216119714131325,0.0017192497501290571,0.07610824393575369,0.012031833045268158,0.055674151986781835,0.006935962024892075,0.01530920986269476,0.35255272766101897,0.0064638732951151365,0.00401288233500431,0.13416741976725088,0.2059492824112959,0.0010771910842753104,0.01426484776452212,0.03695214933397896,0.005057281014506834,7.405517220478078E-6
10,file:/Users/csb5t/projects/mallet/barth/paragraphs/15.the_mystery_of_revelation.txt,1.6478688615612978E-4,0.007178220391957801,0.025722445441890292,0.019544222837133102,0.028673883635313455,0.37716745182745315,0.011110421850415499,0.053467618891863,0.011722199971085598,2.4232757890525235E-4,0.020816895542307323,0.00872272117158908,2.1527311169508965E-5,0.11668910943756862,0.19810323793373288,0.01963835844187124,0.027738632402708754,0.042444567826909016,0.017058177719759957,0.013773192900210344
11,file:/Users/csb5t/projects/mallet/barth/paragraphs/16.the_freedom_of_man_for_god.txt,0.03980840597007636,0.004636627238816233,0.0693770252873162,0.06983139484089639,0.0145554757575255,0.11400761673873759,1.8384622686156736E-4,0.058643287988830714,0.0072868783608129465,0.0025453537458866673,0.017610139654436148,5.78859280562854E-4,0.009998865110318344,0.17471809552424775,0.20005040983975042,0.019065648882182935,0.014613382230777449,0.18043755427786126,7.19598282207987E-5,0.00197917321588185
12,file:/Users/csb5t/projects/mallet/barth/paragraphs/17.the_revelation_of_god_as_the_abolition_of_religion.txt,0.04028974257319577,0.03208877961273483,0.003375459517498631,0.019599311258392576,0.007523909894741378,0.03372210169241361,0.011247404754257322,0.10786361033936152,0.009675986940129588,0.012817589749831755,0.022285817598348655,0.0023240745088261403,0.006428336329267361,0.2205720426828698,0.20018344754501954,0.010728452362033397,0.21324730392522676,0.03429940314001116,0.00815103717666553,0.003576188399174626
13,file:/Users/csb5t/projects/mallet/barth/paragraphs/18.the_life_of_the_children_of_god.txt,0.024146577801077523,5.419349021049781E-4,0.0027016954132617066,0.0318272185900721,0.005599581655668157,0.04546875584357812,1.3844879172828665E-5,0.16756030481155373,0.004124886622090421,0.0026949781671076383,0.017459832347358283,0.004332700407094568,0.026407925215837836,0.23676326525612476,0.15116614760588046,0.02577161682914529,0.0010194383075263081,0.03451491036335356,2.2524331016065627E-4,0.21765914167183106
14,file:/Users/csb5t/projects/mallet/barth/paragraphs/19.the_word_of_god_for_the_church.txt,0.012228411004473645,0.0034418921703558087,0.001054126205237134,0.3288873981839894,1.209957399135042E-4,0.10988614346411513,0.0016751258616647111,0.00897198167481696,0.012997279260719948,0.004318533933665849,0.032219364842789235,0.002194891877018081,0.0038141105815817605,0.1564328400139994,0.22235176489037098,0.023851360570682968,0.02608299435904714,0.04929407287630956,1.7015287804833277E-4,6.559611200477107E-6
15,file:/Users/csb5t/projects/mallet/barth/paragraphs/2.the_task_of_prolegomena_to_dogmatics.txt,0.012848781730889998,0.003708055785099693,0.0013758368706612363,0.059773599439863025,0.0057940993338714795,0.026830809286619784,0.002403459906485162,0.0022834124798581227,0.0024201992119812464,4.5382106811190243E-5,0.002476529015446019,5.89931154458316E-4,8.976980336478148E-4,0.1662938866786609,0.29774158449111565,9.778566015970186E-5,0.307047866398441,0.0891033760152951,0.018234925267898702,3.278113273587182E-5
16,file:/Users/csb5t/projects/mallet/barth/paragraphs/20.authority_in_the_church.txt,0.023254440108577665,0.006527730490087812,5.774462991213515E-4,0.464096529353704,1.1702195824776058E-5,0.033628720455834996,9.31214033682104E-6,0.003995476626042907,0.0051121948903027755,2.1872007335460084E-4,0.007528500101019663,0.0062083336204098,0.008304754669340733,0.1798277427108636,0.2127902683291772,0.00536189221398237,0.03653154648346922,0.0036272029087765474,0.001072441105668199,0.0013150452241049776
17,file:/Users/csb5t/projects/mallet/barth/paragraphs/21.freedom_in_the_church.txt,0.041306657852328704,0.0035550943342760473,0.005737516214660535,0.22521197068887752,0.01122298108572746,0.0033849640144387326,1.550211888910173E-5,0.018208650200193622,0.010338319514854094,1.0313234251423783E-5,0.028335686744627202,0.0039078744014111565,0.035878308092678966,0.28344232026985783,0.23129283090171704,0.021839564591601926,0.01765188697164366,0.04601708808758898,0.012399157897361946,2.4331278301402743E-4
18,file:/Users/csb5t/projects/mallet/barth/paragraphs/22.the_mission_of_the_church.txt,0.013425906074710042,0.0027698433367288815,7.121689687380857E-4,0.07585929675558681,0.004746135176858007,0.019849531605580457,2.255108378264499E-5,0.02159894896902668,0.0015720908965011543,2.723370968751389E-4,0.0014191566092352523,0.0010528050496244527,0.05476586860744433,0.2381109678472194,0.21954837466292068,0.007838134867832391,0.2806966976675534,0.04043607113641306,0.015120720327924997,1.823932594440845E-4
19,file:/Users/csb5t/projects/mallet/barth/paragraphs/23.dogmatics_as_a_function_of_the_hearing_church.txt,0.013604987690161675,0.0010180855406211721,2.992244862401858E-5,0.22174216080760256,0.001912386574077243,0.008943973483995022,2.600915948161923E-5,7.91690019047283E-5,0.0011206400113800887,0.002391663641751222,0.001043185832035172,2.7066347889036658E-5,0.03101109591921357,0.22634522115328987,0.20177035005512964,6.308739151709712E-4,0.2779345134574199,0.0021174486541216606,0.007249430684723405,0.001001815621407389
20,file:/Users/csb5t/projects/mallet/barth/paragraphs/24.dogmatics_as_a_function_of_the_teaching_church.txt,0.008411917588914655,3.8171900845115106E-4,0.003746956165736442,0.04632493452062038,9.662904537971877E-4,0.022086285970013702,6.104754572363762E-4,0.06853047398078754,0.01720538899859744,2.028793433246663E-5,0.002731069070239187,3.173491602164788E-5,0.039955954654814795,0.27049044482082507,0.1827507745265347,0.028578734716390324,0.2923514983844101,0.010370408149765982,0.004439995975732737,1.4654706778074255E-5
21,file:/Users/csb5t/projects/mallet/barth/paragraphs/25.the_fulfilment_of_the_knowledge_of_god.txt,0.006448715720093051,1.0467890860991812E-4,2.4528102650543227E-5,0.0073284165538077,0.0036761356448560593,0.046987772797865694,0.0024542158140642184,0.09373137421783553,0.025004279437715615,0.0015550177733093297,0.024778595473872834,0.0012386346539545183,0.004984168881915755,0.23290062354054683,0.10100504920414045,0.05071588578392529,1.9123365613659337E-4,0.383619220671873,2.2475251460235532E-5,0.01322897791136682
22,file:/Users/csb5t/projects/mallet/barth/paragraphs/26.the_knowability_of_god.txt,0.027757941941235004,0.008720939345590128,5.375831478132379E-5,0.04161991057546105,0.009713163063695936,0.004144197438721046,0.026385309410237166,0.11927529881386922,1.3513845576243027E-5,1.723173373525934E-4,0.023053691439499598,0.006285028721514744,0.0033622157569157545,0.23852144910909512,0.18158718881475558,5.108499184148103E-4,0.01776285094659606,0.2892689146831392,0.0017862459745753739,5.214548974100301E-6
23,file:/Users/csb5t/projects/mallet/barth/paragraphs/27.the_limits_of_the_knowledge_of_god.txt,0.0018254311811165865,4.5085650594011535E-4,1.423819005650398E-4,0.0032383059929433247,0.003050548495310208,0.09241276816518423,9.438447634478024E-4,0.022435258116644385,0.013191985736034625,1.0815790417097865E-5,3.3671881607194145E-5,0.004469337083566974,0.009242461640826781,0.23535326348686023,0.11585514027923399,0.05802842692827993,0.013688596539921829,0.4165115997189296,0.009107493157613451,7.812635556594084E-6
24,file:/Users/csb5t/projects/mallet/barth/paragraphs/28.the_being_of_god_as_the_one_who_loves%0A_%0Ain_freedom.txt,0.002615416378481305,2.0826070799297184E-5,3.0813292825082535E-4,0.001458613538539912,0.04736310617247281,0.06133398488189254,1.882836651600101E-5,0.023762843080410247,0.0116255517442247,1.25261169676421E-5,0.0036198925106765674,0.0061787348241363945,0.00726633381221495,0.2600370963092384,0.21173779563590356,0.3102042030475207,0.02466221092164979,0.015856432491150287,0.007181640363438428,0.004735830805515624
25,file:/Users/csb5t/projects/mallet/barth/paragraphs/29.the_perfections_of_god.txt,2.2959868166451283E-4,4.3953258206955204E-5,4.571589115179459E-5,0.0023226470914821285,2.0108511072797436E-4,0.0974012915842008,4.93184287273705E-4,1.2095539102263176E-4,5.029353730884208E-4,2.6436271090938372E-5,8.230179727804092E-5,0.006087314547464997,9.763798886719728E-4,0.17970024643219074,0.18054631133071386,0.45335298186805023,0.024086826314341,0.018954566360994043,0.0342015764239159,6.236920964693002E-4
26,file:/Users/csb5t/projects/mallet/barth/paragraphs/3.church%0A_%0Aproclamation_as_the_material_of%0A_%0Adogmatics.txt,0.03104853793786147,3.3252670524627155E-5,0.00106374738136504,0.04898425367826736,0.001638696350914103,0.0551636755786332,0.0036893027801011497,0.006723880503781694,0.006098056054722628,0.001049161458048388,0.010582579576249779,0.0032331197659791113,0.04853749656112767,0.16213797370020483,0.20577412869519998,0.021884182566620922,0.3499557562997917,0.040869493823631114,0.0015182577074072693,1.4446909567889365E-5
27,file:/Users/csb5t/projects/mallet/barth/paragraphs/30.the_perfections_of_the_divine_loving.txt,3.7339587674878116E-4,0.05633537573126232,1.3256886832741392E-5,0.00606472437030097,5.83115080884819E-5,0.024913693256985194,0.016798735030220214,0.2746791214231996,0.003038678789423671,0.02762109558577083,0.03149440966628806,0.006367463381114986,0.00935611872953015,0.2067016092639277,0.10517174320145649,0.18919042567814937,0.0021195761431686373,0.016322742648352494,0.017763637749870182,0.005615885079309079
28,file:/Users/csb5t/projects/mallet/barth/paragraphs/31.the_perfections_of_the_divine_freedom.txt,0.009107629479936884,0.007054235547631653,0.0011713596873712826,0.005200548984820266,0.002638206699978147,0.03016458467785458,0.01247748490549932,0.046142446460435256,0.036540959564441394,0.007564528555745719,0.03636812582409805,0.010534313312851536,0.005908870548671757,0.2251982665064609,0.13198052582648856,0.4057626388979158,0.005518403232404836,0.012144291185088437,0.008502681187020161,1.9898915285426296E-5
29,file:/Users/csb5t/projects/mallet/barth/paragraphs/32.the_problem_of_a_correct_doctrine_of_the_election_of_grace.txt,6.821855557909836E-5,0.0014501645845777632,1.3583144462230322E-5,0.025525080341162364,5.986610122987273E-4,0.1519022644337767,1.1806726615830521E-5,0.04844841828160454,0.10025278854681854,0.16487076178073426,4.2863940488442566E-4,1.9192477634461406E-4,0.0024457605556456293,0.18879494139575836,0.1603940408879087,0.1107189312916431,0.03769518286753418,0.00572161595099637,4.615416798657315E-4,5.673781788827878E-6
30,file:/Users/csb5t/projects/mallet/barth/paragraphs/33.the_election_of_jesus_christ.txt,5.56934561454761E-4,1.355687592678832E-4,9.485280697084151E-5,0.0016217608620186427,0.002567784989488905,0.0882181269751905,0.004295252593353867,0.14475580056605797,0.0745377142600979,0.20248734402550025,0.00743777760396092,0.0010823762746198316,0.003067469685932711,0.1938245460891048,0.15294117171437588,0.1040775458673527,3.44323325221846E-4,0.006690419221931346,0.011258025150865837,5.204667232578773E-6
31,file:/Users/csb5t/projects/mallet/barth/paragraphs/34.the_election_of_the_community.txt,0.04309950102855452,0.003861466589273616,0.002530231843003536,0.01502129977337448,1.5585310231056327E-4,1.4596245067314927E-5,0.008827173873065601,0.14964197849930608,3.716904285470816E-4,0.38629405828417285,0.05249398077845429,5.137158028674624E-4,0.004623350057177363,0.20492701781738284,0.12206203210177333,1.3563603868749049E-5,4.887889811964292E-5,0.005161173812868685,3.338904720401E-4,4.546988771892366E-6
32,file:/Users/csb5t/projects/mallet/barth/paragraphs/35.the_election_of_the_individual.txt,0.029458949385165124,0.03475877744860763,0.02519159983582665,0.002541484347908343,0.0018531767444621488,0.023779142184643217,0.005368413358045506,0.10757537567984453,0.0021870937181165248,0.34091351543025405,0.05356460003915914,0.006252675246622775,0.008829905334013462,0.2231326362346334,0.11802077530020763,0.013425347843830213,1.0526307390925945E-4,6.955159074933018E-4,2.5090219697419134E-5,0.002320662667559633
33,file:/Users/csb5t/projects/mallet/barth/paragraphs/36.ethics_as_a_task_of_the_doctrine_of_god.txt,0.0022750919215760693,0.0026932955458737963,3.3535443197960485E-5,1.5152480356333062E-4,0.036293479727848334,0.003925669412324816,0.002690202746170886,0.06473014325387219,0.009904374594258159,0.013213780949421508,6.037347579080178E-5,6.95597757598592E-4,0.208056622874735,0.2394830560732768,0.21304965729764547,0.019223543476228157,0.13087481598655648,0.03984961846625889,0.009122660169420635,0.0036729560243821215
34,file:/Users/csb5t/projects/mallet/barth/paragraphs/37.the_command_as_the_claim_of_god.txt,0.003247289164114226,0.016678599937840984,0.0069119537045964395,5.38156145681096E-4,0.007488105888213843,8.276683861675587E-4,1.510487955051969E-5,0.2676704427088115,5.933594781694066E-4,0.007594082749912786,0.030654693741134616,0.004497193356823397,0.20559969242622989,0.29927598593500016,0.10551527296977697,0.015419539464408808,5.951225493883807E-4,0.007607196165684705,0.0036355756298816675,0.015634964718613004
35,file:/Users/csb5t/projects/mallet/barth/paragraphs/38.the_command_as_the_decision_of_god.txt,0.05358108659111999,0.004613876799488775,0.0050164169921670665,0.019625982929943237,0.009350538684828383,1.811572427627253E-5,0.003719254622727966,0.12171358263390719,5.929396986255581E-5,0.011309021451131704,0.027897659590706024,0.0029603621952363113,0.2766544717788736,0.25795765158882583,0.19357192037662113,0.004483715033943369,1.9467111550580852E-4,2.860206765091121E-4,3.2506126947582764E-4,0.006661295974849894
36,file:/Users/csb5t/projects/mallet/barth/paragraphs/39.the_command_as_the_judgment_of_god.txt,5.7920146217423126E-5,0.012531076083747237,2.569422327123532E-4,1.525055481888465E-4,3.686829051675173E-5,4.5258018786221025E-5,0.002707615089383411,0.44211656538809524,1.4813250417285183E-4,0.004036933327485345,0.012224604598238997,0.0017044538063992315,0.124033197609289,0.274846354971876,0.084420603201668,4.2056147719478405E-5,3.9962064181015884E-5,0.03352344813685352,0.007061404160302553,1.409867416654006E-5
37,file:/Users/csb5t/projects/mallet/barth/paragraphs/4.the_word_of_god_in_its_threefold_form.txt,0.008876931341505908,0.007806369538961044,0.018016555980038138,0.19644656621826206,0.0031705825323664347,0.11025604737733345,3.0498915087134904E-5,0.004965233170807379,0.001546106183404153,2.0290287925029027E-5,0.04136254028158809,0.011632685859274136,0.0075939470638947005,0.14778380224587356,0.16026613765980674,0.030438201682205096,0.14551742159441403,0.10410726508989533,1.4816057049470488E-4,1.4656406862878937E-5
38,file:/Users/csb5t/projects/mallet/barth/paragraphs/40.faith_in_god_the_creator.txt,0.03215418785329171,0.0010007333473941028,0.008972703964759162,0.02104339724912293,0.009298848427434276,0.12714426639052626,0.16256626647315608,0.05954341749881563,0.025993944835871394,0.008097265988384955,0.01653864102870201,0.05657845679699531,0.0017729147673127292,0.18245334657977152,0.1646374589562581,0.06520656981868996,0.0014388323999311372,0.04388235312820887,0.011662786329474147,1.3608165899735023E-5
39,file:/Users/csb5t/projects/mallet/barth/paragraphs/41.creation_and_covenant.txt,0.006389752310879119,0.010020948418976772,0.0015163549800524705,5.329652090117762E-6,0.015836746412906402,0.019283358746614434,0.44185896924970325,0.03061424257632998,0.009847024113512579,0.00442211187088937,0.043433090452094654,0.009802627404457602,0.007159407101773534,0.22639961468623898,0.13598159134114013,0.02140549785157293,3.4282183268844255E-5,0.0016922754224631006,0.0022574278431300326,0.012039347381905685
40,file:/Users/csb5t/projects/mallet/barth/paragraphs/42.the_yes_of_god_the_creator.txt,0.010689032247851112,0.010256877119904223,1.5885289420293803E-5,2.293384092822508E-4,0.02212871280026062,2.130025025078882E-5,0.014089448586549673,0.024674400784030347,0.01871468907957726,9.186035903325426E-6,0.02250760653417064,1.4369036945144312E-5,0.015990543245897357,0.2750996948799828,0.21735792650162242,0.02386434899036403,0.0028549443377421492,0.014044293121747839,0.323964378193169,0.003473024555328748
41,file:/Users/csb5t/projects/mallet/barth/paragraphs/43.man_as_a_problem_of_dogmatics.txt,0.0010565015745326834,0.019654322144665882,0.0013117925696085834,0.008379961434190912,0.13403029323204724,0.003705916655665454,0.03212541119218862,0.10224724359274817,0.017548166875532154,1.6041660216512805E-5,0.0026180450190898654,0.030200313384157556,1.3388217296885177E-4,0.25725928057986774,0.1965050557910137,0.004161875068915488,0.028098550865930393,0.04195209932334855,0.11880022340200105,1.9502346131057425E-4
